,Author,Title,label
365,,The Impact of Prime Age Adult Mortality on Child Survival and Growth in Rural Ethiopia,0
366,,"The Impact of Progresa On Community Social Relationships, (202",0
367,,The Impact of the Education Reform in Poland,0
368,,The Impact of the 1999 Education Reform in Poland,0
369,,The Impact on Clients of a Community-Based Infant Mortality Reduction Program: The National Healthy Start Program Survey of Postpartum Women,0
370,,The Importance of Learning in the Adoption of High Yielding Seed Varieties,0
371,,The importance of learning in the adoption of high yielding variety seeds,0
372,,The Intergenerational Effects of Paternal Migration on Schooling and Work: What Can We Learn from Children_s Time Allocations?,0
373,,The Long -Term Educational Cost of War: Evidence from Landmine Contamination In Cambodia,0
374,,The Male Involvement Programme and Men_s Sexual and Reproductive Health in Northern Namibia,0
375,,The Power of Information The Impact of Mobile Phones on Farmers _ Welfare in the Philippines,0
376,,The Profits of Power: Land Rights and Agricultural Investment in Ghana,0
377,,The Profits of Power: Land Rights and Agricultural Investment in Ghana Christopher Udry,0
378,,The The Human Capital Consequences of Civil War: Evidence from Guatemala,0
379,,The Welfare Effect of Slum Improvement Programs: The Case of Mumbai,0
380,,The Welfare Effects of Private Sector Participation,0
381,,The Welfare Effects of Private Sector Participation in Guinea_s Urban Water Supply,0
382,,The Welfare Effects of Slum Improvement Programs,0
383,,Time Allocation In Rural Households: The Indirect Effects of Conditional Cash Transfer Programmes,0
384,,Toward Closing The Evaluation Gap: Lessons From Three Recent Impact Evaluations Of Social Programs In Latin America And The Caribbean,0
385,,TOWARD CLOSING THE EVALUATION GAP: LESSONS FROM THREE RECENT IMPACT EVALUATIONS OF SOCIAL PROGRAMS IN LATIN AMERICA AND THE CARIBBEAN *,0
386,,Trade liberalization and intra-household poverty in Vietnam: a Q2 social impact analysis,0
387,,Transfer Benefits from Public Works: Employment Evidence from Rural India,0
388,,Transfer Benefits From Public-Works Employment: Evidence For Rural India,0
389,,"Two studies on the Impact of Meghna-Dhonagoda Flood Control , Drainage and Irrigation project",0
390,,Understanding Rural Poverty and Investment in Agriculture: An Assessment of Integrated Qualitative and Quantitative Research in Western Kenya,0
391,,Understanding Rural Poverty and Investment in Agriculture: An Assessment of Integrated Quantitative and Qualitative Research in Western Kenya,0
392,,Universal Minimum Old Age Pensions Impact on Poverty and Fiscal Cost in 18 Latin American Countries,0
393,,Using satellite imagery to measure the relationship between air quality and infant mortality: an empirical study for Mexico,0
394,,"Water , Sanitation and Children _ s Health Evidence from DHS Surveys",0
395,,"Water , Sanitation and Children_s Health Evidence from 172 DHS Surveys",0
396,,Water Tariff Increase In Manaus,0
397,,Welfare Programs and Labor Supply in Developing Countries,0
398,,"Welfare Programs and Labour Supply in Developing Countries, Experimental Evidence from Latin America",0
399,,WestminsterResearch An evaluation of the impact of a school nutrition programme in,0
400,,What Did You Do All Day- Mothers' and Child Educational Outcomes,0
401,,What Did You Do All Day? Mothers and Child Educational Outcomes,0
402,,Who benefits more from higher household consumption? The intra-household allocation of nutrients in China,0
403,,Why Does Mother_ s Schooling Raise Child Health in Developing Countries? Evidence from Morocco,0
404,,Why Does Mother's Schooling Raise Child Health in Developing Countries? Evidence from Morocco,0
405,,Women_s Empowerment and the Creation of Social Capital in Indian Villages,0
406,,YOUTH LABOR TRAINING PROGRAM,0
407,,Quels effets attendre d'une politique d'implication des parents d'_lÂèves dans les collÂèges,0
408,,Analysis and interpretation of hospital activity statistics in data constrained environments: what can we learn?,0
409,,Monitoring and evaluation of interventions in conflict-affected areas_,0
410,,Effective legislatures_,0
411,,Children and youth in conflict-affected areas_,0
412,,Access to information _ and its constraints_,0
413,,Access to justice_,0
414,,Adaptation guidance and tools_,0
415,,Adaptation response measures I: Financing and governance_,0
416,,"Aid effectiveness, measuring impact and lessons learned_",0
417,,"Climate change, conflict, migration and fragility_",0
418,,Communication for governance reform_,0
419,,Communication for social change and transformation_,0
420,,Conflict analysis: framework and tools_,0
421,,Conflict-affected and fragile states_,0
422,,Crime and policing_,0
423,,Decentralisation and local governance_,0
424,,Donor approaches to justice_,0
425,,Monitoring and evaluation_,0
426,,Private military companies_,0
427,,Risk Assessment Draft Report. Report R6625.,0
428,,Gender and economic rights_,0
429,,Analysis and analysts: a thought experiment to determine modelling process uncertainty in cost-effectiveness analysis,0
430,,Malaria treatment seeking and the influence of trust: experiences from NE Tanzania,0
431,,_Impact evaluations of programmes to prevent and respond to violence against women and girls_,0
432,,Media development_,0
433,,The impact of empowerment and accountability interventions_,0
434,,Economic Analysis of scaling up HIV prevention interventions in Southern India. Phase 2: Cost analysis of NGO interventions for commercial sex workers in Andhra Pradesh and Tamil Nadu. Report on the cost analysis of the APSACS supported interventions.,0
435,,Report on a Visit to Cote d'Ivoire and Senegal to Initiare Post Harvest Fish Loss Assessment Research. Natural Resources Institute (NRI) Chatham UK.,0
436,,Visit to Santa Cruz and Trinidad Bolivia to liaise with local institutions on arrangements for DRASTIC field evaluation. Back to Office Report. 4 pp.,0
437,,Can Education Subsidy Reverse Falling Fertility? The Case of Taiwan,0
438,,Who Benefits from Public Old-Age Pensions? Evidence from a Targeted Programme,0
439,,Managing monitoring and evaluation_,0
440,,Sector strategies_,0
441,,Participatory tools and approaches_,0
442,,Participation_,0
443,,Political empowerment_,0
444,,The role of communication in governance and development_,0
445,,_Use of participatory methods in VAWG evaluations,0
446,,Ending violent conflict: conflict negotiation_,0
447,,Gender and governance_,0
448,,Governance assessment_,0
449,,"Human rights, gender and social exclusion_",0
450,,International and regional peace and security architecture_,0
451,,Strategies for external engagement_,0
452,,Types of social protection_,0
453,,Gender-based violence_,0
454,,Humanitarian aid and early recovery_,0
455,,Inclusive growth_,0
456,,Justice overview_,0
457,,_Participatory methods for community consultation,0
458,,Transitional justice_,0
459,,Understanding social protection_,0
460,,"Daily Supplementation with Iron Plus Folic Acid, Zinc, and Their Combination Is Not Associated with Younger Age at First Walking Unassisted in Malnourished Preschool Children from a Deficient Population in Rural Nepal",0
461,,"Effect of Vitamin A Supplementation in Women of Reproductive Age on Maternal Survival in Ghana (ObaapaVitA): A Cluster-Randomised, Placebo-Controlled Trial",0
462,,Low Maternal Vitamin B-12 status is Associated with Offspring Insulin Resistance Regardless of Antenatal Micronutrient Supplementation in Rural Nepal,0
463,,Maternal Vitamin A and ?-Carotene Supplementation and Risk of Bacterial Vaginosis: A Randomized Controlled Trial in Rural Bangladesh,0
464,,Modifying Effect of Maternal Nutritional Status on the Impact of Maternal Multiple Micronutrient Supplementation on Birthweight in Indonesia,0
465,,Newborn Vitamin A Supplementation Does Not Affect Nasopharyngeal Carriage of Streptococcus Pneumoniae in Bangladeshi Infants at Age 3 Months,0
466,,Vitamin A. Supplementation in Preschool Children and Risk of Hearing Loss as Adolescents and Young Adults in Rural Nepal: Randomised Trial Cohort Follow-up Study,0
467,,"Regional Seminar on the Teacher Education Program Tryout at the SEAMEC Regional English Language Centre, Singapore, October 31 - November 2, 1968. Report",0
468,,"School Library Resources, Textbooks and Other Instructional Materials: Title II, ESEA [and] Strengthening Instruction in Science, Mathematics, Foreign Languages and the Humanities and Arts: Title III, NDEA. Annual Report, 1970",0
469,,"School Library Resources, Textbooks, and Other Instructional Materials: Title II, ESEA. Annual Report, 1971",0
470,,"Competency Based Certification, January 1, 1973. Action in New Mexico. Interim Report",0
471,,State Annual Evaluation Report for Fiscal Year 1975,0
472,,Farmers Functional Literacy Programme,0
473,,IUC/OCLC Network Evaluation. Final Report,0
474,,Penasco Career Implementation Program. Third-Party Evaluation. Second-Year Report of Findings,0
475,,"Rural Critical Care Nurse Training Project--Four Corners Area, November 14, 1975",0
476,,211(D) Annual Report: Grant to the Center for International Education of the University of Massachusetts to Strengthen and Develop Its Competence in Nonformal Education for the Developing World,0
477,,Annual Evaluation of Vocational-Technical Education in American Samoa. 1975,0
478,,The Experimental World Literacy Programme: A Critical Assessment,0
479,,"A School and Home-Based Bilingual Education Model. End-of-Year Evaluation Report, 1975-76 (First-Year Evaluation Study)",0
480,,Indian Education in the Public School System Needs More Direction From the Congress. Report to the Congress by the Comptroller General of the United States,0
481,,"Distributional weights, shadow wages, and the accounting rate of interest estimates for India_",0
482,,Environmental monitoring of tropical forests with special reference to Africa,0
483,,"Child Abuse/Neglect Demonstration Unit: Bayamon, Puerto Rico. Final Report",0
484,,Country paper--Malaysia,0
485,,"Longitudinal Study, Title VII Bilingual Program Santa Fe Public Schools, Santa Fe, New Mexico",0
486,,A perspective of the Philippine population programme,0
487,,Effects method' of project evaluation_,0
488,,"A School and Home-Based Bilingual Education Model (Kindergarten-Grade 4): End-of-Year Evaluation Report, 1977-78 (Third-Year Evaluation Study)",0
489,,Management and Accountability Procedures: DEEP - The New Mexico State Facilitator,0
490,,1978 Annual Report to the President and Congress. The National Advisory Council on the Education of Disadvantaged Children,0
491,,Integration of Women in the Development Process and Its Impact on the Wellbeing of Children,0
492,,Exploration collection and evaluation of Cordia alliodora (R. and P.) Oken,0
493,,"A School and Home-Based Bilingual Education Model: End-of-Year Evaluation Report, 1978-79 (Fourth-Year Evaluation Study)",0
494,,Community Education-Work Councils: The AACJC Project Second Year Report,0
495,,"International Meeting of Experts on the Promotion of Productive Work in Education (Paris, France, November 24-28, 1980). Secretariat Working Document. Elements of Reflections Proposed by the Participants. Final Report",0
496,,Joint Hampton-Michigan Program for Training Minority and Women Researchers. Volume II of II Volumes. Final Report,0
